0.00.053.391 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.053.682 W srv  llama_server: -----------------
0.00.053.683 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.053.683 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.053.683 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.053.683 W srv  llama_server: -----------------
0.00.055.533 I srv    load_model: loading model '/Users/yukangzengcmac/.cache/huggingface/hub/models--unsloth--Qwen3-4B-Instruct-2507-GGUF/snapshots/a06e946bb6b655725eafa393f4a9745d460374c9/Qwen3-4B-Instruct-2507-Q4_K_M.gguf'
0.00.213.906 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.593.337 I cmn          init: llama threadpool init, n_threads = 4
0.02.076.053 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.02.093.092 I srv  llama_server: model loaded
0.02.093.097 I srv  llama_server: listening on http://127.0.0.1:8082
0.04.056.728 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.45.040.206 I slot      release: id  0 | task 1913 | stop processing: n_tokens = 8145, truncated = 0
1.45.063.729 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.956 (> 0.100 thold), f_keep = 1.000
1.45.063.914 I slot launch_slot_: id  0 | task 1940 | processing task, is_child = 0
1.49.301.262 I slot print_timing: id  0 | task 1940 | n_gen =    100, tg =  30.66 t/s, tg_3s =  30.97 t/s
1.52.302.181 I slot print_timing: id  0 | task 1940 | n_gen =    191, tg =  30.50 t/s, tg_3s =  30.32 t/s
1.53.680.848 I slot print_timing: id  0 | task 1940 | prompt eval time =    1008.26 ms /   376 tokens (    2.68 ms per token,   372.92 tokens per second)
1.53.680.850 I slot print_timing: id  0 | task 1940 |        eval time =    7608.67 ms /   233 tokens (   32.80 ms per token,    30.49 tokens per second)
1.53.680.850 I slot print_timing: id  0 | task 1940 |       total time =    8616.93 ms /   609 tokens
1.53.680.851 I slot print_timing: id  0 | task 1940 |    graphs reused =       2067
1.53.681.000 I slot      release: id  0 | task 1940 | stop processing: n_tokens = 8753, truncated = 0
1.55.124.077 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
1.55.124.262 I slot launch_slot_: id  0 | task 2174 | processing task, is_child = 0
1.58.549.119 I slot print_timing: id  0 | task 2174 | n_gen =    100, tg =  30.35 t/s, tg_3s =  30.65 t/s
1.58.681.109 I slot print_timing: id  0 | task 2174 | prompt eval time =     162.49 ms /    35 tokens (    4.64 ms per token,   215.40 tokens per second)
1.58.681.111 I slot print_timing: id  0 | task 2174 |        eval time =    3394.35 ms /   104 tokens (   32.95 ms per token,    30.34 tokens per second)
1.58.681.111 I slot print_timing: id  0 | task 2174 |       total time =    3556.84 ms /   139 tokens
1.58.681.111 I slot print_timing: id  0 | task 2174 |    graphs reused =       2169
1.58.681.253 I slot      release: id  0 | task 2174 | stop processing: n_tokens = 8891, truncated = 0
1.59.446.633 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
1.59.446.821 I slot launch_slot_: id  0 | task 2279 | processing task, is_child = 0
2.00.784.280 I slot print_timing: id  0 | task 2279 | prompt eval time =     135.42 ms /    23 tokens (    5.89 ms per token,   169.84 tokens per second)
2.00.784.283 I slot print_timing: id  0 | task 2279 |        eval time =    1202.04 ms /    37 tokens (   33.39 ms per token,    29.95 tokens per second)
2.00.784.283 I slot print_timing: id  0 | task 2279 |       total time =    1337.45 ms /    60 tokens
2.00.784.284 I slot print_timing: id  0 | task 2279 |    graphs reused =       2204
2.00.784.431 I slot      release: id  0 | task 2279 | stop processing: n_tokens = 8950, truncated = 0
2.00.808.710 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.00.808.889 I slot launch_slot_: id  0 | task 2317 | processing task, is_child = 0
2.02.648.406 I slot print_timing: id  0 | task 2317 | prompt eval time =     187.13 ms /    42 tokens (    4.46 ms per token,   224.44 tokens per second)
2.02.648.408 I slot print_timing: id  0 | task 2317 |        eval time =    1652.38 ms /    51 tokens (   33.05 ms per token,    30.26 tokens per second)
2.02.648.409 I slot print_timing: id  0 | task 2317 |       total time =    1839.51 ms /    93 tokens
2.02.648.409 I slot print_timing: id  0 | task 2317 |    graphs reused =       2253
2.02.648.558 I slot      release: id  0 | task 2317 | stop processing: n_tokens = 9042, truncated = 0
2.05.127.275 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
2.05.127.476 I slot launch_slot_: id  0 | task 2369 | processing task, is_child = 0
2.08.520.367 I slot print_timing: id  0 | task 2369 | prompt eval time =     243.41 ms /    68 tokens (    3.58 ms per token,   279.36 tokens per second)
2.08.520.370 I slot print_timing: id  0 | task 2369 |        eval time =    3149.47 ms /    95 tokens (   33.51 ms per token,    29.85 tokens per second)
2.08.520.371 I slot print_timing: id  0 | task 2369 |       total time =    3392.89 ms /   163 tokens
2.08.520.371 I slot print_timing: id  0 | task 2369 |    graphs reused =       2346
2.08.520.515 I slot      release: id  0 | task 2369 | stop processing: n_tokens = 9204, truncated = 0
2.10.107.390 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.10.107.571 I slot launch_slot_: id  0 | task 2465 | processing task, is_child = 0
2.11.709.386 I slot print_timing: id  0 | task 2465 | prompt eval time =     191.44 ms /    44 tokens (    4.35 ms per token,   229.84 tokens per second)
2.11.709.388 I slot print_timing: id  0 | task 2465 |        eval time =    1410.37 ms /    43 tokens (   33.58 ms per token,    29.78 tokens per second)
2.11.709.388 I slot print_timing: id  0 | task 2465 |       total time =    1601.81 ms /    87 tokens
2.11.709.389 I slot print_timing: id  0 | task 2465 |    graphs reused =       2387
2.11.709.533 I slot      release: id  0 | task 2465 | stop processing: n_tokens = 9290, truncated = 0
2.11.735.064 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
2.11.735.243 I slot launch_slot_: id  0 | task 2509 | processing task, is_child = 0
2.13.349.210 I slot print_timing: id  0 | task 2509 | prompt eval time =     145.11 ms /    14 tokens (   10.37 ms per token,    96.48 tokens per second)
2.13.349.212 I slot print_timing: id  0 | task 2509 |        eval time =    1468.85 ms /    45 tokens (   33.38 ms per token,    29.96 tokens per second)
2.13.349.212 I slot print_timing: id  0 | task 2509 |       total time =    1613.96 ms /    59 tokens
2.13.349.212 I slot print_timing: id  0 | task 2509 |    graphs reused =       2430
2.13.349.358 I slot      release: id  0 | task 2509 | stop processing: n_tokens = 9348, truncated = 0
2.13.374.862 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
2.13.375.039 I slot launch_slot_: id  0 | task 2555 | processing task, is_child = 0
2.16.425.241 I slot print_timing: id  0 | task 2555 | prompt eval time =     144.80 ms /    14 tokens (   10.34 ms per token,    96.68 tokens per second)
2.16.425.243 I slot print_timing: id  0 | task 2555 |        eval time =    2905.39 ms /    88 tokens (   33.40 ms per token,    29.94 tokens per second)
2.16.425.243 I slot print_timing: id  0 | task 2555 |       total time =    3050.20 ms /   102 tokens
2.16.425.243 I slot print_timing: id  0 | task 2555 |    graphs reused =       2516
2.16.425.390 I slot      release: id  0 | task 2555 | stop processing: n_tokens = 9449, truncated = 0
2.17.490.813 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
2.17.491.005 I slot launch_slot_: id  0 | task 2644 | processing task, is_child = 0
2.19.056.026 I slot print_timing: id  0 | task 2644 | prompt eval time =     156.88 ms /    31 tokens (    5.06 ms per token,   197.61 tokens per second)
2.19.056.028 I slot print_timing: id  0 | task 2644 |        eval time =    1408.14 ms /    43 tokens (   33.53 ms per token,    29.83 tokens per second)
2.19.056.028 I slot print_timing: id  0 | task 2644 |       total time =    1565.02 ms /    74 tokens
2.19.056.029 I slot print_timing: id  0 | task 2644 |    graphs reused =       2557
2.19.056.176 I slot      release: id  0 | task 2644 | stop processing: n_tokens = 9522, truncated = 0
2.19.082.875 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
2.19.083.056 I slot launch_slot_: id  0 | task 2688 | processing task, is_child = 0
2.20.707.079 I slot print_timing: id  0 | task 2688 | prompt eval time =     146.32 ms /    14 tokens (   10.45 ms per token,    95.68 tokens per second)
2.20.707.081 I slot print_timing: id  0 | task 2688 |        eval time =    1477.70 ms /    45 tokens (   33.58 ms per token,    29.78 tokens per second)
2.20.707.082 I slot print_timing: id  0 | task 2688 |       total time =    1624.02 ms /    59 tokens
2.20.707.082 I slot print_timing: id  0 | task 2688 |    graphs reused =       2600
2.20.707.216 I slot      release: id  0 | task 2688 | stop processing: n_tokens = 9580, truncated = 0
2.20.734.744 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
2.20.734.926 I slot launch_slot_: id  0 | task 2734 | processing task, is_child = 0
2.23.763.049 I slot print_timing: id  0 | task 2734 | prompt eval time =     146.42 ms /    14 tokens (   10.46 ms per token,    95.62 tokens per second)
2.23.763.056 I slot print_timing: id  0 | task 2734 |        eval time =    2881.70 ms /    86 tokens (   33.90 ms per token,    29.50 tokens per second)
2.23.763.056 I slot print_timing: id  0 | task 2734 |       total time =    3028.12 ms /   100 tokens
2.23.763.059 I slot print_timing: id  0 | task 2734 |    graphs reused =       2684
2.23.763.211 I slot      release: id  0 | task 2734 | stop processing: n_tokens = 9679, truncated = 0
2.25.418.977 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.25.419.156 I slot launch_slot_: id  0 | task 2821 | processing task, is_child = 0
2.27.072.220 I slot print_timing: id  0 | task 2821 | prompt eval time =     196.62 ms /    46 tokens (    4.27 ms per token,   233.95 tokens per second)
2.27.072.223 I slot print_timing: id  0 | task 2821 |        eval time =    1456.44 ms /    44 tokens (   33.87 ms per token,    29.52 tokens per second)
2.27.072.223 I slot print_timing: id  0 | task 2821 |       total time =    1653.06 ms /    90 tokens
2.27.072.223 I slot print_timing: id  0 | task 2821 |    graphs reused =       2725
2.27.072.373 I slot      release: id  0 | task 2821 | stop processing: n_tokens = 9768, truncated = 0
2.27.100.304 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
2.27.100.502 I slot launch_slot_: id  0 | task 2866 | processing task, is_child = 0
2.30.627.656 I slot print_timing: id  0 | task 2866 | n_gen =    100, tg =  29.30 t/s, tg_3s =  29.59 t/s
2.31.076.973 I slot print_timing: id  0 | task 2866 | prompt eval time =     147.87 ms /    14 tokens (   10.56 ms per token,    94.68 tokens per second)
2.31.076.975 I slot print_timing: id  0 | task 2866 |        eval time =    3828.59 ms /   113 tokens (   34.18 ms per token,    29.25 tokens per second)
2.31.076.975 I slot print_timing: id  0 | task 2866 |       total time =    3976.47 ms /   127 tokens
2.31.076.976 I slot print_timing: id  0 | task 2866 |    graphs reused =       2836
2.31.077.132 I slot      release: id  0 | task 2866 | stop processing: n_tokens = 9894, truncated = 0
2.32.145.475 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
2.32.145.659 I slot launch_slot_: id  0 | task 2980 | processing task, is_child = 0
2.33.814.959 I slot print_timing: id  0 | task 2980 | prompt eval time =     160.22 ms /    30 tokens (    5.34 ms per token,   187.25 tokens per second)
2.33.814.961 I slot print_timing: id  0 | task 2980 |        eval time =    1509.08 ms /    44 tokens (   35.09 ms per token,    28.49 tokens per second)
2.33.814.962 I slot print_timing: id  0 | task 2980 |       total time =    1669.29 ms /    74 tokens
2.33.814.962 I slot print_timing: id  0 | task 2980 |    graphs reused =       2878
2.33.815.115 I slot      release: id  0 | task 2980 | stop processing: n_tokens = 9967, truncated = 0
2.33.843.560 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
2.33.843.737 I slot launch_slot_: id  0 | task 3025 | processing task, is_child = 0
2.35.531.161 I slot print_timing: id  0 | task 3025 | prompt eval time =     148.82 ms /    14 tokens (   10.63 ms per token,    94.07 tokens per second)
2.35.531.163 I slot print_timing: id  0 | task 3025 |        eval time =    1538.60 ms /    46 tokens (   34.19 ms per token,    29.25 tokens per second)
2.35.531.163 I slot print_timing: id  0 | task 3025 |       total time =    1687.42 ms /    60 tokens
2.35.531.163 I slot print_timing: id  0 | task 3025 |    graphs reused =       2921
2.35.531.312 I slot      release: id  0 | task 3025 | stop processing: n_tokens = 10026, truncated = 0
2.35.560.835 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
2.35.561.013 I slot launch_slot_: id  0 | task 3072 | processing task, is_child = 0
2.39.104.145 I slot print_timing: id  0 | task 3072 | n_gen =    100, tg =  29.17 t/s, tg_3s =  29.46 t/s
2.39.379.665 I slot print_timing: id  0 | task 3072 | prompt eval time =     148.80 ms /    14 tokens (   10.63 ms per token,    94.08 tokens per second)
2.39.379.667 I slot print_timing: id  0 | task 3072 |        eval time =    3669.84 ms /   108 tokens (   34.30 ms per token,    29.16 tokens per second)
2.39.379.667 I slot print_timing: id  0 | task 3072 |       total time =    3818.65 ms /   122 tokens
2.39.379.668 I slot print_timing: id  0 | task 3072 |    graphs reused =       3027
2.39.379.821 I slot      release: id  0 | task 3072 | stop processing: n_tokens = 10147, truncated = 0
2.41.222.855 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.41.223.045 I slot launch_slot_: id  0 | task 3181 | processing task, is_child = 0
2.42.927.786 I slot print_timing: id  0 | task 3181 | prompt eval time =     218.76 ms /    49 tokens (    4.46 ms per token,   223.99 tokens per second)
2.42.927.788 I slot print_timing: id  0 | task 3181 |        eval time =    1485.97 ms /    44 tokens (   34.56 ms per token,    28.94 tokens per second)
2.42.927.789 I slot print_timing: id  0 | task 3181 |       total time =    1704.73 ms /    93 tokens
2.42.927.789 I slot print_timing: id  0 | task 3181 |    graphs reused =       3069
2.42.927.945 I slot      release: id  0 | task 3181 | stop processing: n_tokens = 10239, truncated = 0
2.42.957.508 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
2.42.957.687 I slot launch_slot_: id  0 | task 3226 | processing task, is_child = 0
2.44.657.929 I slot print_timing: id  0 | task 3226 | prompt eval time =     150.56 ms /    14 tokens (   10.75 ms per token,    92.99 tokens per second)
2.44.657.931 I slot print_timing: id  0 | task 3226 |        eval time =    1549.68 ms /    46 tokens (   34.44 ms per token,    29.04 tokens per second)
2.44.657.932 I slot print_timing: id  0 | task 3226 |       total time =    1700.24 ms /    60 tokens
2.44.657.932 I slot print_timing: id  0 | task 3226 |    graphs reused =       3113
2.44.658.086 I slot      release: id  0 | task 3226 | stop processing: n_tokens = 10298, truncated = 0
2.44.688.657 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
2.44.688.839 I slot launch_slot_: id  0 | task 3273 | processing task, is_child = 0
2.48.266.206 I slot print_timing: id  0 | task 3273 | n_gen =    100, tg =  28.89 t/s, tg_3s =  29.18 t/s
2.48.474.747 I slot print_timing: id  0 | task 3273 | prompt eval time =     150.87 ms /    14 tokens (   10.78 ms per token,    92.80 tokens per second)
2.48.474.749 I slot print_timing: id  0 | task 3273 |        eval time =    3635.03 ms /   106 tokens (   34.62 ms per token,    28.89 tokens per second)
2.48.474.750 I slot print_timing: id  0 | task 3273 |       total time =    3785.90 ms /   120 tokens
2.48.474.750 I slot print_timing: id  0 | task 3273 |    graphs reused =       3217
2.48.474.906 I slot      release: id  0 | task 3273 | stop processing: n_tokens = 10417, truncated = 0
2.49.658.943 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
2.49.659.127 I slot launch_slot_: id  0 | task 3380 | processing task, is_child = 0
2.51.335.834 I slot print_timing: id  0 | task 3380 | prompt eval time =     179.08 ms /    33 tokens (    5.43 ms per token,   184.28 tokens per second)
2.51.335.836 I slot print_timing: id  0 | task 3380 |        eval time =    1497.62 ms /    44 tokens (   34.83 ms per token,    28.71 tokens per second)
2.51.335.836 I slot print_timing: id  0 | task 3380 |       total time =    1676.70 ms /    77 tokens
2.51.335.836 I slot print_timing: id  0 | task 3380 |    graphs reused =       3259
2.51.335.993 I slot      release: id  0 | task 3380 | stop processing: n_tokens = 10493, truncated = 0
2.51.369.300 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
2.51.369.495 I slot launch_slot_: id  0 | task 3425 | processing task, is_child = 0
2.53.123.875 I slot print_timing: id  0 | task 3425 | prompt eval time =     152.18 ms /    14 tokens (   10.87 ms per token,    92.00 tokens per second)
2.53.123.877 I slot print_timing: id  0 | task 3425 |        eval time =    1602.19 ms /    46 tokens (   35.60 ms per token,    28.09 tokens per second)
2.53.123.877 I slot print_timing: id  0 | task 3425 |       total time =    1754.37 ms /    60 tokens
