family,domain,model_a,model_b,task_id,repository,net_benefit,success_diff,p_win,p_loss,p_tie,success_decisive,cost_decisive,steps_decisive,comparisons,success_win,success_loss,success_net,cost_win,cost_loss,cost_net,steps_win,steps_loss,steps_net
tau2,airline,o4-mini,Claude-3.7,27,,-0.25,-0.25,0.0,0.25,0.75,0.25,0.0,0.0,12,0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,28,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,29,,-0.08333333333333333,-0.25,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0,12,0.08333333333333333,0.3333333333333333,-0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,30,,0.5,-0.25,0.75,0.25,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.75,0.0,0.75,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,31,,0.5,-0.25,0.75,0.25,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.75,0.0,0.75,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,32,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,33,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,34,,0.5,0.0,0.75,0.25,0.0,0.5,0.5,0.0,12,0.25,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,35,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,36,,1.0,0.75,1.0,0.0,0.0,0.75,0.25,0.0,12,0.75,0.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,37,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,38,,-0.5,-0.5,0.0,0.5,0.5,0.5,0.0,0.0,12,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,39,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,40,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,41,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,42,,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,43,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,44,,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.0,12,0.0,0.5,-0.5,0.5,0.0,0.5,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,45,,0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,12,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,46,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,47,,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,12,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,48,,0.25,0.0,0.5,0.25,0.25,0.5,0.25,0.0,12,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0
tau2,airline,o4-mini,Claude-3.7,49,,1.0,0.25,1.0,0.0,0.0,0.25,0.75,0.0,12,0.25,0.0,0.25,0.75,0.0,0.75,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,0,,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,12,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,1,,0.9166666666666666,0.25,0.9166666666666666,0.0,0.08333333333333333,0.25,0.6666666666666666,0.0,12,0.25,0.0,0.25,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,2,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,3,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,4,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,5,,0.4166666666666667,0.0,0.6666666666666666,0.25,0.08333333333333333,0.3333333333333333,0.5,0.08333333333333333,12,0.16666666666666666,0.16666666666666666,0.0,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,6,,0.3333333333333333,-0.25,0.6666666666666666,0.3333333333333333,0.0,0.25,0.5,0.25,12,0.0,0.25,-0.25,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.25,0.0,0.25
tau2,retail,o4-mini,GPT-4.1,7,,-0.8333333333333334,-0.25,0.08333333333333333,0.9166666666666666,0.0,0.25,0.6666666666666666,0.08333333333333333,12,0.0,0.25,-0.25,0.0,0.6666666666666666,-0.6666666666666666,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,8,,0.0,-0.5,0.5,0.5,0.0,0.5,0.4166666666666667,0.08333333333333333,12,0.0,0.5,-0.5,0.4166666666666667,0.0,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,9,,-0.6666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.9166666666666666,0.08333333333333333,12,0.0,0.0,0.0,0.08333333333333333,0.8333333333333334,-0.75,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,10,,-0.5,0.0,0.25,0.75,0.0,0.0,0.8333333333333334,0.16666666666666666,12,0.0,0.0,0.0,0.08333333333333333,0.75,-0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
tau2,retail,o4-mini,GPT-4.1,11,,-0.08333333333333333,0.0,0.4166666666666667,0.5,0.08333333333333333,0.0,0.9166666666666666,0.0,12,0.0,0.0,0.0,0.4166666666666667,0.5,-0.08333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,12,,0.08333333333333333,0.0,0.5,0.4166666666666667,0.08333333333333333,0.0,0.6666666666666666,0.25,12,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.25,-0.25
tau2,retail,o4-mini,GPT-4.1,13,,-0.16666666666666666,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.9166666666666666,0.08333333333333333,12,0.0,0.0,0.0,0.4166666666666667,0.5,-0.08333333333333333,0.0,0.08333333333333333,-0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,14,,-0.5833333333333334,0.0,0.16666666666666666,0.75,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.0,12,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5833333333333334,-0.5833333333333334,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,15,,-0.08333333333333333,-0.25,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0,12,0.08333333333333333,0.3333333333333333,-0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,16,,0.5,0.0,0.75,0.25,0.0,0.0,0.6666666666666666,0.3333333333333333,12,0.0,0.0,0.0,0.4166666666666667,0.25,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333
tau2,retail,o4-mini,GPT-4.1,17,,0.8333333333333334,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,0.8333333333333334,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,18,,1.0,0.75,1.0,0.0,0.0,0.75,0.25,0.0,12,0.75,0.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,19,,0.5833333333333334,0.25,0.75,0.16666666666666666,0.08333333333333333,0.25,0.6666666666666666,0.0,12,0.25,0.0,0.25,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,20,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,21,,0.5833333333333334,0.25,0.75,0.16666666666666666,0.08333333333333333,0.25,0.6666666666666666,0.0,12,0.25,0.0,0.25,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,22,,-0.4166666666666667,-0.25,0.25,0.6666666666666666,0.08333333333333333,0.25,0.6666666666666666,0.0,12,0.0,0.25,-0.25,0.25,0.4166666666666667,-0.16666666666666666,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,23,,-1.0,-0.25,0.0,1.0,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,24,,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,12,0.0,0.0,0.0,0.75,0.0,0.75,0.25,0.0,0.25
tau2,retail,o4-mini,GPT-4.1,25,,0.4166666666666667,0.25,0.6666666666666666,0.25,0.08333333333333333,0.25,0.5,0.16666666666666666,12,0.25,0.0,0.25,0.25,0.25,0.0,0.16666666666666666,0.0,0.16666666666666666
tau2,retail,o4-mini,GPT-4.1,26,,0.5,0.0,0.75,0.25,0.0,0.0,0.6666666666666666,0.3333333333333333,12,0.0,0.0,0.0,0.4166666666666667,0.25,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333
tau2,retail,o4-mini,GPT-4.1,27,,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,12,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,28,,0.75,0.75,0.75,0.0,0.25,0.75,0.0,0.0,12,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,29,,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,30,,0.0,0.0,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0,0.75,0.08333333333333333,12,0.0,0.0,0.0,0.3333333333333333,0.4166666666666667,-0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,31,,-0.5,-0.25,0.25,0.75,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.25,0.5,-0.25,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,32,,0.0,-0.25,0.5,0.5,0.0,0.25,0.5833333333333334,0.16666666666666666,12,0.0,0.25,-0.25,0.5,0.08333333333333333,0.4166666666666667,0.0,0.16666666666666666,-0.16666666666666666
tau2,retail,o4-mini,GPT-4.1,33,,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,34,,0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,12,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,35,,-1.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.16666666666666666,12,0.0,0.0,0.0,0.0,0.8333333333333334,-0.8333333333333334,0.0,0.16666666666666666,-0.16666666666666666
tau2,retail,o4-mini,GPT-4.1,36,,1.0,0.75,1.0,0.0,0.0,0.75,0.08333333333333333,0.16666666666666666,12,0.75,0.0,0.75,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666
tau2,retail,o4-mini,GPT-4.1,37,,0.5,0.25,0.75,0.25,0.0,0.25,0.75,0.0,12,0.25,0.0,0.25,0.5,0.25,0.25,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,38,,0.08333333333333333,-0.25,0.5,0.4166666666666667,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.0,12,0.16666666666666666,0.4166666666666667,-0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,39,,-0.4166666666666667,-0.5,0.16666666666666666,0.5833333333333334,0.25,0.5,0.25,0.0,12,0.0,0.5,-0.5,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,40,,0.3333333333333333,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,12,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,41,,-0.25,-0.25,0.0,0.25,0.75,0.25,0.0,0.0,12,0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,42,,0.4166666666666667,0.0,0.5833333333333334,0.16666666666666666,0.25,0.0,0.75,0.0,12,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,0.4166666666666667,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,43,,-0.5,-0.5,0.0,0.5,0.5,0.5,0.0,0.0,12,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,44,,0.8333333333333334,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,12,0.0,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,45,,-0.4166666666666667,-0.25,0.25,0.6666666666666666,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.0,12,0.16666666666666666,0.4166666666666667,-0.25,0.08333333333333333,0.25,-0.16666666666666666,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,46,,0.4166666666666667,-0.25,0.6666666666666666,0.25,0.08333333333333333,0.25,0.6666666666666666,0.0,12,0.0,0.25,-0.25,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,47,,0.5833333333333334,0.0,0.75,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.0,12,0.16666666666666666,0.16666666666666666,0.0,0.5833333333333334,0.0,0.5833333333333334,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,48,,-0.25,0.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,0.9166666666666666,0.0,12,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,-0.25,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,49,,0.0,0.0,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0,0.8333333333333334,0.0,12,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,50,,-0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,51,,1.0,0.75,1.0,0.0,0.0,0.75,0.25,0.0,12,0.75,0.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,52,,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,53,,-0.08333333333333333,0.0,0.4166666666666667,0.5,0.08333333333333333,0.0,0.5833333333333334,0.3333333333333333,12,0.0,0.0,0.0,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.25,-0.16666666666666666
tau2,retail,o4-mini,GPT-4.1,54,,-1.0,-0.25,0.0,1.0,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,55,,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,56,,0.75,0.5,0.75,0.0,0.25,0.5,0.25,0.0,12,0.5,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,57,,0.8333333333333334,0.25,0.9166666666666666,0.08333333333333333,0.0,0.25,0.6666666666666666,0.08333333333333333,12,0.25,0.0,0.25,0.5833333333333334,0.08333333333333333,0.5,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,58,,0.5,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.75,0.08333333333333333,12,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,59,,-0.08333333333333333,0.0,0.16666666666666666,0.25,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,12,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,-0.08333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,60,,0.5,-0.25,0.75,0.25,0.0,0.25,0.6666666666666666,0.08333333333333333,12,0.0,0.25,-0.25,0.6666666666666666,0.0,0.6666666666666666,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,61,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,62,,0.5,0.0,0.75,0.25,0.0,0.5,0.5,0.0,12,0.25,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,63,,-0.25,-0.25,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.25,0.5,0.16666666666666666,12,0.0,0.25,-0.25,0.25,0.25,0.0,0.08333333333333333,0.08333333333333333,0.0
tau2,retail,o4-mini,GPT-4.1,64,,0.0,0.25,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.25,0.16666666666666666,12,0.3333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,-0.08333333333333333,0.0,0.16666666666666666,-0.16666666666666666
tau2,retail,o4-mini,GPT-4.1,65,,0.8333333333333334,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,12,0.0,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,66,,-0.5,-0.5,0.25,0.75,0.0,0.5,0.4166666666666667,0.08333333333333333,12,0.0,0.5,-0.5,0.16666666666666666,0.25,-0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,67,,-0.5,-0.75,0.25,0.75,0.0,0.75,0.25,0.0,12,0.0,0.75,-0.75,0.25,0.0,0.25,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,68,,0.9166666666666666,0.0,0.9166666666666666,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,12,0.0,0.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,69,,-0.5,-0.5,0.25,0.75,0.0,0.5,0.4166666666666667,0.08333333333333333,12,0.0,0.5,-0.5,0.25,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,-0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,70,,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,71,,-0.75,-0.75,0.0,0.75,0.25,0.75,0.0,0.0,12,0.0,0.75,-0.75,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,72,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,73,,0.3333333333333333,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,12,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,74,,-0.3333333333333333,-0.25,0.08333333333333333,0.4166666666666667,0.5,0.4166666666666667,0.08333333333333333,0.0,12,0.08333333333333333,0.3333333333333333,-0.25,0.0,0.08333333333333333,-0.08333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,75,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,76,,0.5833333333333334,0.5,0.6666666666666666,0.08333333333333333,0.25,0.5,0.25,0.0,12,0.5,0.0,0.5,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,77,,0.4166666666666667,-0.25,0.6666666666666666,0.25,0.08333333333333333,0.25,0.6666666666666666,0.0,12,0.0,0.25,-0.25,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,78,,0.08333333333333333,0.0,0.5,0.4166666666666667,0.08333333333333333,0.0,0.9166666666666666,0.0,12,0.0,0.0,0.0,0.5,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,79,,-0.5,-0.5,0.0,0.5,0.5,0.5,0.0,0.0,12,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,80,,1.0,0.25,1.0,0.0,0.0,0.25,0.75,0.0,12,0.25,0.0,0.25,0.75,0.0,0.75,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,81,,-0.8333333333333334,-0.75,0.08333333333333333,0.9166666666666666,0.0,0.75,0.25,0.0,12,0.0,0.75,-0.75,0.08333333333333333,0.16666666666666666,-0.08333333333333333,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,82,,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,12,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,83,,-0.5,-0.75,0.25,0.75,0.0,0.75,0.16666666666666666,0.08333333333333333,12,0.0,0.75,-0.75,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,84,,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,85,,0.5,0.0,0.75,0.25,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,86,,0.0,-0.25,0.5,0.5,0.0,0.25,0.5833333333333334,0.16666666666666666,12,0.0,0.25,-0.25,0.3333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666
tau2,retail,o4-mini,GPT-4.1,87,,-1.0,-0.25,0.0,1.0,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,88,,-0.25,0.0,0.25,0.5,0.25,0.0,0.75,0.0,12,0.0,0.0,0.0,0.25,0.5,-0.25,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,89,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,90,,-0.5,0.0,0.25,0.75,0.0,0.0,0.8333333333333334,0.16666666666666666,12,0.0,0.0,0.0,0.25,0.5833333333333334,-0.3333333333333333,0.0,0.16666666666666666,-0.16666666666666666
tau2,retail,o4-mini,GPT-4.1,91,,0.3333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.0,0.25,0.6666666666666666,0.08333333333333333,12,0.25,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,92,,-0.5,0.0,0.25,0.75,0.0,0.5,0.5,0.0,12,0.25,0.25,0.0,0.0,0.5,-0.5,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,93,,-0.8333333333333334,-0.75,0.08333333333333333,0.9166666666666666,0.0,0.75,0.16666666666666666,0.08333333333333333,12,0.0,0.75,-0.75,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,-0.08333333333333333
tau2,retail,o4-mini,GPT-4.1,94,,0.0,-0.25,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0,12,0.08333333333333333,0.3333333333333333,-0.25,0.3333333333333333,0.08333333333333333,0.25,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,95,,1.0,0.75,1.0,0.0,0.0,0.75,0.25,0.0,12,0.75,0.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,96,,0.0,0.0,0.5,0.5,0.0,0.0,0.75,0.25,12,0.0,0.0,0.0,0.25,0.5,-0.25,0.25,0.0,0.25
tau2,retail,o4-mini,GPT-4.1,97,,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,98,,-0.75,-0.75,0.0,0.75,0.25,0.75,0.0,0.0,12,0.0,0.75,-0.75,0.0,0.0,0.0,0.0,0.0,0.0
tau2,retail,o4-mini,GPT-4.1,99,,0.75,0.75,0.75,0.0,0.25,0.75,0.0,0.0,12,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
